시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
어린이집,서광자연(구.숲속자연),부산광역시 북구 덕천로381번길 41(만덕동),부산광역시 북구 만덕동 87-1,35.21187311,129.0449481,부산광역시 북구청,부산광역시 북부경찰서,Y,2,5,2019-12-26,3320000,부산광역시 북구
어린이집,숲속은성,부산광역시 북구 낙동북로772번길 32(구포동),부산광역시 북구 구포동 785-9,35.19753049,129.0048765,부산광역시 북구청,부산광역시 북부경찰서,Y,1,8,2019-12-26,3320000,부산광역시 북구
어린이집,애린,부산광역시 북구 낙동북로681번길 21(구포동),부산광역시 북구 구포동 986-3,35.20175376,128.9995311,부산광역시 북구청,부산광역시 북부경찰서,Y,1,7,2019-12-26,3320000,부산광역시 북구
어린이집,장선,부산광역시 북구 시랑로114번길 45(구포동),부산광역시 북구 구포동 1255-2,35.1942751,129.0086871,부산광역시 북구청,부산광역시 북부경찰서,Y,3,7,2019-12-26,3320000,부산광역시 북구
어린이집,산새소리(구.전원그림),부산광역시 북구 만덕1로104번길 46(덕천동),부산광역시 북구 구포동 1239-21,35.21528653,129.0252588,부산광역시 북구청,부산광역시 북부경찰서,Y,1,10,2019-12-26,3320000,부산광역시 북구
외국인교육기관,독일인학교,서울특벽시 용산구 독서당로 129,서울특별시 용산구 한남동 4-1,37.5378115649,127.0121610073,용산구청,용산경찰서,Y,,24,2020-02-18,3020000,서울특별시 용산구
국제학교,용산국제학교,서울특벽시 용산구 이태원로 285,서울특별시 용산구 한남동 산10-212,37.5410269540,127.0011360416,용산구청,용산경찰서,Y,,7~24,2020-02-18,3020000,서울특별시 용산구
어린이집,구립맑은숲 어린이집,서울특별시 용산구 한남대로40길76,서울특벽시 용산구 한남동 726-542,37.5450381634,127.0032951499,용산구청,용산경찰서,Y,,4.5~5.4,2020-02-18,3020000,서울특별시 용산구
어린이집,한남어린이집,서울특벽시 용산구 대사관로5길 1,서울특별시 용산구 한남동 685-43,37.5345649839,127.0004932982,용산구청,용산경찰서,Y,,4~15,2020-02-18,3020000,서울특별시 용산구
어린이집,이태원삼성어린이집,서울특벽시 용산구 이태원로27길 34-30,서울특별시 용산구 이태원동 111-6,37.5353469640,126.9953973437,용산구청,용산경찰서,Y,,8,2020-02-18,3020000,서울특별시 용산구
어린이집,동빙고어린이집,서울특벽시 용산구 녹사평대로14길 7,서울특별시 용산구 동빙고동 7-40,37.5236014446,126.9940088874,용산구청,용산경찰서,Y,,6~8,2020-02-18,3020000,서울특별시 용산구
어린이집,충신교회어린이집,서울특벽시 용산구 이촌로64길 72,서울특별시 용산구 이촌동 302-91,37.5205229776,126.9677696823,용산구청,용산경찰서,Y,,6,2020-02-18,3020000,서울특별시 용산구
어린이집,보광어린이집,서울특벽시 용산구 보광로12가길 48-4,서울특별시 용산구 보광동9-12,37.5288093851,127.0009367420,용산구청,용산경찰서,Y,,4~5,2020-02-18,3020000,서울특별시 용산구
어린이집,이촌어린이집,서울특벽시 용산구 이촌로14길 11-22,서울특별시 용산구 이촌동 206-1,37.5269589847,126.9545216180,용산구청,용산경찰서,Y,,8~9,2020-02-18,3020000,서울특별시 용산구
유치원,원유치원,서울특벽시 용산구 이촌로81길 14,서울특별시 용산구 이촌동 402,37.5192132026,126.9766296950,용산구청,용산경찰서,Y,,7.5,2020-02-18,3020000,서울특별시 용산구
유치원,대건유치원,서울특벽시 용산구 이촌로81길 38,서울특별시 용산구 이촌동 301-110,37.5207127078,126.9778554576,용산구청,용산경찰서,Y,,9,2020-02-18,3020000,서울특별시 용산구
유치원,계성유치원,서울특벽시 용산구 효창원로15길 15,서울특별시 용산구 신천동 1-1,37.5360636,126.9507028,용산구청,용산경찰서,Y,,8,2020-02-18,3020000,서울특별시 용산구
유치원,한가람유치원,서울특벽시 용산구 이촌로89길 50,서울특별시 용산구 이촌동 301-54,37.5195203695,126.9812629564,용산구청,용산경찰서,Y,,6~7,2020-02-18,3020000,서울특별시 용산구
유치원,강변유치원,서울특벽시 용산구 이촌로84길 9-7,서울특별시 용산구 이촌동 300-18,37.5183375806,126.9774172644,용산구청,용산경찰서,Y,,6,2020-02-18,3020000,서울특별시 용산구
유치원,복자유치원,서울특벽시 용산구 후암로34길 21-8,서울특별시 용산구 후암동 38-3,37.5520063195,126.9781811797,용산구청,용산경찰서,Y,,6,2020-02-18,3020000,서울특별시 용산구
유치원,도원유치원,서울특벽시 용산구 새창로12길 11-8,서울특별시 용산구 도원동 4-3,37.5387776681,126.9576237521,용산구청,용산경찰서,Y,,6~7,2020-02-18,3020000,서울특별시 용산구
유치원,일민유치원,서울특벽시 용산구 효창원로 17,서울특별시 용산구 신천동 193,37.5348611,126.9486162,용산구청,용산경찰서,Y,,15,2020-02-18,3020000,서울특별시 용산구
유치원,충신유치원,서울특벽시 용산구 이촌로71길 10,서울특별시 용산구 이천동 409,37.5207616,126.9712771,용산구청,용산경찰서,Y,,13,2020-02-18,3020000,서울특별시 용산구
초등학교,한강초교,서울특벽시 용산구 한강대로14길 9,서울특별시 용산구 한강로3가 65-6,37.5253009770,126.9645638476,용산구청,용산경찰서,Y,,7~15,2020-02-18,3020000,서울특별시 용산구
초등학교,용산초교,서울특벽시 용산구 한강대로57길 33,서울특별시 용산구 한강로2가 1,37.5352103072,126.9716690507,용산구청,용산경찰서,Y,,6~10,2020-02-18,3020000,서울특별시 용산구
초등학교,신광초교,서울특벽시 용산구 청파로 213,서울특별시 용산구 문배동 3-3,37.5385977453,126.9703507277,용산구청,용산경찰서,Y,,4.5~5,2020-02-18,3020000,서울특별시 용산구
초등학교,삼광초교,서울특벽시 용산구 두텁바위로1나길 19,서울특별시 용산구 후암동 190-2,37.5477533026,126.9765936288,용산구청,용산경찰서,Y,,4~18,2020-02-18,3020000,서울특별시 용산구
초등학교,금양초교,서울특벽시 용산구 효창원로 137,서울특별시 용산구 효창동 126-4,37.5409415031,126.9618317604,용산구청,용산경찰서,Y,,15,2020-02-18,3020000,서울특별시 용산구
유치원,화영,부산광역시 북구 덕천로 80(덕천동),부산광역시 북구 덕천동 808-2,35.20884818,129.0134351,부산광역시 북구청,부산광역시 북부경찰서,Y,1,14,2019-12-26,3320000,부산광역시 북구
초등학교,예원초등학교,경기도 화성시 동탄반석로 259,경기도 화성시 석우동 52번지,37.210807,127.076508,화성시청,화성동부경찰서,Y,,15,2019-04-03,5530000,경기도 화성시
유치원,효림,부산광역시 북구 백양대로1016번길 100-47(구포동),부산광역시 북구 구포동 885-13,35.19830363,128.9999431,부산광역시 북구청,부산광역시 북부경찰서,Y,1,4,2019-12-26,3320000,부산광역시 북구
초등학교,구남초교,부산광역시 북구 구남로14번가길 23(구포동),부산광역시 북구 구포동 1076-1,35.20029096,128.9935161,부산광역시 북구청,부산광역시 북부경찰서,Y,1,4,2019-12-26,3320000,부산광역시 북구
초등학교,구포초교,부산광역시 북구 백양대로1124번길 20(구포동),부산광역시 북구 구포동 725,35.20272189,129.0006959,부산광역시 북구청,부산광역시 북부경찰서,Y,1,8,2019-12-26,3320000,부산광역시 북구
초등학교,금곡초교,부산광역시 북구 효열로 174(금곡동),부산광역시 북구 금곡동 99-1,35.26181538,129.0170464,부산광역시 북구청,부산광역시 북부경찰서,Y,1,8,2019-12-26,3320000,부산광역시 북구
초등학교,금명초교,부산광역시 북구 화명신도시로 197(금곡동),부산광역시 북구 금곡동 1896,35.24171577,129.0109947,부산광역시 북구청,부산광역시 북부경찰서,Y,2,22,2019-12-26,3320000,부산광역시 북구
초등학교,금창초교,부산광역시 북구 효열로235번길 14(금곡동),부산광역시 북구 금곡동 56-2,35.26569219,129.0197444,부산광역시 북구청,부산광역시 북부경찰서,Y,2,14,2019-12-26,3320000,부산광역시 북구
초등학교,대천리초교,부산광역시 북구 산성로 87-10(화명동),부산광역시 북구 화명동 507,35.24248982,129.0227901,부산광역시 북구청,부산광역시 북부경찰서,Y,4,8,2019-12-26,3320000,부산광역시 북구
초등학교,덕성초교,부산광역시 북구 만덕대로39번길 45(덕천동),부산광역시 북구 덕천동 323-5,35.21322044,129.0079481,부산광역시 북구청,부산광역시 북부경찰서,Y,2,8,2019-12-26,3320000,부산광역시 북구
초등학교,덕양초교,부산광역시 북구 함박봉로 42(만덕동),부산광역시 북구 만덕동 774-20,35.2092993667,129.0230723,부산광역시 북구청,부산광역시 북부경찰서,Y,1,16,2019-12-26,3320000,부산광역시 북구
초등학교,덕천초교,부산광역시 북구 덕천2길 10(구포동),부산광역시 북구 구포동 133,35.20843221,129.0067608,부산광역시 북구청,부산광역시 북부경찰서,Y,3,6,2019-12-26,3320000,부산광역시 북구
초등학교,만덕초교,부산광역시 북구 만덕1로 72(만덕동),부산광역시 북구 만덕동 646-1,35.2150701,129.0288457,부산광역시 북구청,부산광역시 북부경찰서,Y,2,16,2019-12-26,3320000,부산광역시 북구
초등학교,명덕초교,부산광역시 북구 금곡대로186번길 43(화명동),부산광역시 북구 화명동 898-8,35.22545968,129.0118102,부산광역시 북구청,부산광역시 북부경찰서,Y,1,7,2019-12-26,3320000,부산광역시 북구
초등학교,명진초교,부산광역시 북구 화명신도시로 159(화명동),부산광역시 북구 화명동 2261,35.2385600023,129.0104466,부산광역시 북구청,부산광역시 북부경찰서,Y,2,16,2019-12-26,3320000,부산광역시 북구
초등학교,백산초교,부산광역시 북구 덕천로259번길 23(만덕동),부산광역시 북구 만덕동 923,35.2120032054,129.032772,부산광역시 북구청,부산광역시 북부경찰서,Y,1,8,2019-12-26,3320000,부산광역시 북구
초등학교,백양초교,부산광역시 북구 덕천로 358-1(만덕동),부산광역시 북구 만덕동 883-1,35.20908643,129.0428528,부산광역시 북구청,부산광역시 북부경찰서,Y,4,6,2019-12-26,3320000,부산광역시 북구
초등학교,상학초교,부산광역시 북구 상학산복길 191(만덕동),부산광역시 북구 만덕동 572-1,35.21867923,129.0400229,부산광역시 북구청,부산광역시 북부경찰서,N,0,10,2019-12-26,3320000,부산광역시 북구
초등학교,신금초교,부산광역시 북구 효열로 42(금곡동),부산광역시 북구 금곡동 1109,35.25086962,129.0147934,부산광역시 북구청,부산광역시 북부경찰서,Y,2,17,2019-12-26,3320000,부산광역시 북구
초등학교,신덕초교,부산광역시 북구 함박봉로140번가길 25(만덕동),부산광역시 북구 만덕동 947,35.20293787,129.0325189,부산광역시 북구청,부산광역시 북부경찰서,Y,1,12,2019-12-26,3320000,부산광역시 북구
초등학교,신천초교,부산광역시 북구 모분재로 83(구포동),부산광역시 북구 구포동 801-15,35.20038125,129.0086047,부산광역시 북구청,부산광역시 북부경찰서,Y,1,5,2019-12-26,3320000,부산광역시 북구
초등학교,양덕초교,부산광역시 북구 팽나무로 58(덕천동),부산광역시 북구 덕천동 812,35.20583892,129.0114138,부산광역시 북구청,부산광역시 북부경찰서,Y,3,8,2019-12-26,3320000,부산광역시 북구
초등학교,양천초교,부산광역시 북구 덕천로 1329(덕천동),부산광역시 북구 덕천동 132-59,35.20979045,129.0180774,부산광역시 북구청,부산광역시 북부경찰서,Y,1,16,2019-12-26,3320000,부산광역시 북구
초등학교,와석초교,부산광역시 북구 화명대로94번길 83(화명동),부산광역시 북구 화명동 755,35.2307948728,129.0174848,부산광역시 북구청,부산광역시 북부경찰서,Y,2,13,2019-12-26,3320000,부산광역시 북구
초등학교,용수초교,부산광역시 북구 화명신도시로 53(화명동),부산광역시 북구 화명동 2305,35.2291951,129.0090763,부산광역시 북구청,부산광역시 북부경찰서,Y,3,18,2019-12-26,3320000,부산광역시 북구
초등학교,포천초교,부산광역시 북구 시랑로 115(구포동),부산광역시 북구 구포동 1231,35.19664218,129.0091011,부산광역시 북구청,부산광역시 북부경찰서,Y,2,6,2019-12-26,3320000,부산광역시 북구
초등학교,학사초교,부산광역시 북구 용당로15번길 20(화명동),부산광역시 북구 화명동 2296,35.2314401,129.0080371,부산광역시 북구청,부산광역시 북부경찰서,Y,2,7,2019-12-26,3320000,부산광역시 북구
초등학교,화명초교,부산광역시 북구 대천천길 65(화명동),부산광역시 북구 화명동 256,35.24227196,129.0180737,부산광역시 북구청,부산광역시 북부경찰서,Y,2,6,2019-12-26,3320000,부산광역시 북구
초등학교,화잠초교,부산광역시 북구 화명대로 97-25(화명동),부산광역시 북구 화명동 732,35.23595457,129.0173951,부산광역시 북구청,부산광역시 북부경찰서,Y,1,9,2019-12-26,3320000,부산광역시 북구
